313,-498.78712121212124,293,2250,46
314,-420.277376708259,304,2290,41
315,-342.69747178367203,451,2250,41
316,-667.0322969471781,432,2251,44
317,-542.9075854700855,309,2274,52
318,-458.7014041514041,224,2254,37
319,-449.06685702741214,511,2286,56
320,-678.4613277804066,548,2254,50
321,-497.60503663003664,281,2275,44
322,-515.7786172161173,335,2252,42
323,-289.44451209489574,374,2293,46
324,-487.40769230769234,235,2258,37
325,-477.1885903778761,422,2259,55
326,-459.9155494973908,410,2252,50
327,-479.3190601881779,203,2256,38
328,-431.94664820473633,235,2261,34
329,-679.7126455908433,460,2250,55
330,-578.7918498168498,312,2250,52
331,-425.17086198115595,321,2254,48
332,-445.68514728735306,311,2252,42
333,-508.743047118047,670,2291,75
334,-422.2012861585401,270,2255,35
335,-539.4082589437854,443,2267,49
336,-425.5603402445509,234,2256,34
337,-461.86215304303545,311,2250,45
338,-436.0520833333333,291,2286,46
339,-468.6812011088328,413,2277,57
340,-388.4051885312755,483,2251,47
341,-346.0476630255028,488,2251,48
342,-388.45455517878065,381,2253,37
343,-351.97748906580176,289,2251,37
344,-426.9897430184195,368,2253,56
345,-611.9309246309246,261,2250,51
346,-424.6296678321679,291,2250,38
347,-463.6700303326437,244,2292,38
348,-471.245159372791,427,2276,53
349,-408.9387955182073,277,2260,31
350,-345.82147519147514,520,2251,52
351,-483.09720418470414,354,2255,54
352,-366.60508142651,390,2279,44
353,-456.36195887445894,192,2274,31
354,-574.030112044818,267,2268,53
355,-634.0910353535354,202,2258,38
356,-385.3308075179272,484,2260,51
357,-450.086337355455,295,2253,46
358,-459.96701801691654,392,2251,49
359,-289.451224360435,478,2250,53
360,-636.6278332778332,295,2258,54
361,-434.3055216025804,251,2265,45
362,-456.09145900103977,501,2271,48
363,-350.460832398069,307,2297,37
364,-394.8915509682134,451,2261,47
365,-452.5615546218486,272,2256,39
366,-687.0916299214413,347,2285,45
367,-555.471039162663,389,2252,49
368,-479.23453079178887,321,2269,53
369,-590.0406926406926,257,2289,47
370,-511.8583333333333,214,2257,49
371,-340.9229095138578,211,2253,30
372,-372.27075827398403,172,2256,31
